"Points:0","Points:1","Points:2","U:0","U:1","U:2"
1.0293,0.79078,2.0514,0,0,0
1.0259,0.55862,2.2855,0,0,0
1.0283,0.35599,2.4995,0,0,0
0.73419,2.8579,0.096379,0,0,0
0.75512,2.6263,0.32419,0,0,0
0.78407,2.3946,0.58559,0,0,0
0.80357,2.163,0.84077,0,0,0
0.81358,1.9317,1.0878,0,0,0
0.81742,1.7009,1.3299,0,0,0
0.81687,1.4705,1.5698,0,0,0
0.81208,1.2399,1.8094,0,0,0
0.80216,1.0079,2.051,0,0,0
0.78782,0.77136,2.2964,0,0,0
0.77951,0.51983,2.5452,0,0,0
0.79729,0.3266,2.7103,0,0,0
0.47222,3.0895,0.10585,0,0,0
0.52372,2.8579,0.34793,0,0,0
0.56433,2.6263,0.61116,0,0,0
0.58324,2.3947,0.85905,0,0,0
0.59081,2.1632,1.098,0,0,0
0.59341,1.9317,1.3331,0,0,0
0.59327,1.7002,1.5668,0,0,0
0.59039,1.4684,1.8013,0,0,0
0.58264,1.2354,2.039,0,0,0
0.56435,0.99897,2.2841,0,0,0
0.52909,0.7547,2.5436,0,0,0
0.49967,0.48433,2.7844,0,0,0
0.32754,3.3211,0.18702,0,0,0
0.35703,3.0895,0.39995,0,0,0
0.3789,2.8579,0.63779,0,0,0
0.38709,2.6263,0.87292,0,0,0
0.38977,2.3947,1.105,0,0,0
0.39057,2.1632,1.3352,0,0,0
0.39056,1.9316,1.5648,0,0,0
0.38973,1.6998,1.7949,0,0,0
0.38702,1.4675,2.0268,0,0,0
0.37885,1.2334,2.2611,0,0,0
0.35717,0.99581,2.4965,0,0,0
0.3279,0.76307,2.7066,0,0,0
3.5842,0.32719,0.18653,0,0,0
3.3527,0.46758,0.10584,0,0,0
3.3527,0.35636,0.39895,0,0,0
3.1212,0.72101,0.09651,0,0,0
3.1213,0.51897,0.34773,0,0,0
3.1211,0.37817,0.63667,0,0,0
2.8897,0.97354,0.094298,0,0,0
2.8899,0.74291,0.32444,0,0,0
2.8898,0.56028,0.61071,0,0,0
2.8896,0.38642,0.87215,0,0,0
2.6581,1.2208,0.093317,0,0,0
2.6585,0.98162,0.31383,0,0,0
2.6586,0.77382,0.58572,0,0,0
2.6583,0.57987,0.8586,0,0,0
2.658,0.38918,1.1046,0,0,0
2.4264,1.4613,0.092774,0,0,0
2.4267,1.2226,0.30887,0,0,0
2.4269,0.99828,0.56764,0,0,0
2.4268,0.79518,0.84063,0,0,0
2.4266,0.58794,1.0977,0,0,0
2.4264,0.39005,1.3351,0,0,0
2.1945,1.6972,0.092488,0,0,0
2.1945,1.461,0.30637,0,0,0
2.1947,1.23,0.5574,0,0,0
2.1948,1.0147,0.82393,0,0,0
2.1949,0.80651,1.0875,0,0,0
2.1948,0.59087,1.3329,0,0,0
2.1947,0.39006,1.5649,0,0,0
1.962,1.9306,0.092383,0,0,0
1.9614,1.6965,0.30527,0,0,0
1.9614,1.4638,0.55243,0,0,0
1.962,1.2397,0.81211,0,0,0
1.9626,1.0256,1.0772,0,0,0
1.9628,0.81108,1.3297,0,0,0
1.9628,0.59084,1.567,0,0,0
1.963,0.3892,1.7954,0,0,0
1.7279,2.1628,0.092433,0,0,0
1.7268,1.9301,0.30519,0,0,0
1.7268,1.6974,0.55087,0,0,0
1.7282,1.4687,0.80633,0,0,0
1.7297,1.2476,1.069,0,0,0
1.7304,1.0302,1.3265,0,0,0
1.7304,0.81073,1.5701,0,0,0
1.7306,0.5878,1.8021,0,0,0
1.731,0.38641,2.0278,0,0,0
1.4906,2.3946,0.092665,0,0,0
1.4892,2.1626,0.30613,0,0,0
1.4906,1.9303,0.55222,0,0,0
1.4939,1.6996,0.80623,0,0,0
1.4972,1.473,1.0656,0,0,0
1.4987,1.2508,1.3242,0,0,0
1.4983,1.0291,1.573,0,0,0
1.4974,0.80542,1.8112,0,0,0
1.4974,0.57953,2.0408,0,0,0
1.4983,0.37807,2.2632,0,0,0
1.2469,2.6263,0.093166,0,0,0
1.2474,2.3945,0.30851,0,0,0
1.2527,2.1626,0.55701,0,0,0
1.2602,1.9312,0.81186,0,0,0
1.2663,1.7015,1.0689,0,0,0
1.2691,1.4743,1.3242,0,0,0
1.2684,1.2487,1.5743,0,0,0
1.2653,1.0225,1.8181,0,0,0
1.2625,0.79357,2.0556,0,0,0
1.2622,0.55984,2.2878,0,0,0
1.2645,0.35622,2.5006,0,0,0
0.99416,2.8579,0.094131,0,0,0
1.0011,2.6263,0.31344,0,0,0
1.0154,2.3946,0.56721,0,0,0
1.0293,2.163,0.82368,0,0,0
1.0384,1.9319,1.0771,0,0,0
1.0423,1.7018,1.3265,0,0,0
1.0417,1.4725,1.573,0,0,0
1.0371,1.243,1.818,0,0,0
1.0295,1.0113,2.0625,0,0,0
1.0222,0.77326,2.3065,0,0,0
1.0226,0.5197,2.5498,0,0,0
1.0317,0.32712,2.7125,0,0,0
0.73419,3.0895,0.096378,0,0,0
0.75512,2.8579,0.32417,0,0,0
0.78408,2.6263,0.58553,0,0,0
0.80359,2.3947,0.84063,0,0,0
0.81367,2.1632,1.0876,0,0,0
0.81766,1.932,1.3298,0,0,0
0.81742,1.7009,1.5701,0,0,0
0.81304,1.4696,1.8109,0,0,0
0.80317,1.2367,2.0552,0,0,0
0.78634,0.99928,2.306,0,0,0
0.7683,0.74987,2.5641,0,0,0
0.78088,0.47434,2.7919,0,0,0
0.47222,3.3211,0.10585,0,0,0
0.52372,3.0895,0.34793,0,0,0
0.56433,2.8579,0.61115,0,0,0
0.58324,2.6263,0.85902,0,0,0
0.59083,2.3947,1.098,0,0,0
0.59347,2.1632,1.333,0,0,0
0.59341,1.9317,1.5669,0,0,0
