"Points:0","Points:1","Points:2","U:0","U:1","U:2"
7.9167,1.8788,0.052737,-0.040131,-0.2126,-0.0036564
8.0489,2.0101,0.052899,-0.044346,-0.16756,-0.0064091
7.9169,2.1413,0.052863,-0.064113,-0.18384,-0.0067651
7.7847,2.2716,0.05283,-0.081591,-0.17958,-0.0082977
7.6518,2.4029,0.052855,-0.1058,-0.151,-0.0087623
7.5185,2.5358,0.052891,-0.13105,-0.11446,-0.0086857
7.3851,2.6691,0.052907,-0.15367,-0.073769,-0.0082543
7.2511,2.8017,0.052901,-0.16494,-0.037808,-0.0049817
7.1155,2.934,0.052829,-0.16268,-0.010729,-8.7455e-05
6.977,3.066,0.05249,-0.1381,0.0093461,0.0032265
6.8349,3.1982,0.051373,-0.10012,0.019141,0.0077444
6.6912,3.3307,0.048954,-0.048715,0.022478,0.015434
6.5598,3.4642,0.054823,-0.018569,0.043172,0.018235
6.5992,2.0153,1.6494,0.0073865,0.0017131,-0.026327
6.7162,2.0321,1.5165,0.021597,0.0012489,-0.0069038
6.5582,2.0943,1.5165,0.012718,0.0048594,-0.011315
6.8526,2.045,1.3835,0.034573,0.0020457,0.011764
6.6927,2.1247,1.3835,0.020414,0.0058783,0.016407
6.5548,2.2389,1.3835,0.012288,0.015835,0.022286
6.9914,2.0504,1.2506,0.035218,0.0020085,0.021815
6.8423,2.1498,1.2506,0.030252,0.0039745,0.02253
6.6838,2.2531,1.2506,0.017783,0.0068405,0.027837
6.5542,2.3847,1.2506,0.010392,0.0078794,0.033499
7.1322,2.0541,1.1176,0.035042,-0.00030371,0.026206
6.9873,2.163,1.1175,0.033808,0.00074057,0.024694
6.8324,2.2727,1.1174,0.026865,0.0025338,0.028471
6.6797,2.3905,1.1175,0.015994,0.0027022,0.033785
6.5538,2.5273,1.1177,0.0090154,3.3741e-05,0.042435
7.2751,2.0598,0.98459,0.040702,-0.011985,0.027207
7.1316,2.172,0.9842,0.036815,-0.0070528,0.023027
6.98,2.2876,0.98388,0.031335,-0.0032542,0.025481
6.8246,2.4017,0.98397,0.022659,-0.0012149,0.030283
6.6776,2.529,0.98437,0.013396,-0.0017944,0.037005
6.5536,2.6653,0.9847,0.0063847,-0.0047949,0.050961
7.4279,2.0691,0.85145,0.053556,-0.052747,0.017966
7.278,2.1825,0.85066,0.044113,-0.025916,0.017272
7.1259,2.2979,0.84991,0.034392,-0.015006,0.020055
6.9717,2.4132,0.84971,0.024483,-0.0084004,0.024047
6.8197,2.5342,0.85024,0.015873,-0.0049443,0.030261
6.6765,2.6655,0.85105,0.0086534,-0.0044628,0.039541
6.5535,2.8003,0.85166,0.002827,-0.0061204,0.059419
7.5793,2.0726,0.71766,0.088787,-0.19235,0.0037257
7.4287,2.1957,0.71674,0.055137,-0.07279,0.0075744
7.2706,2.3058,0.71541,0.036763,-0.037576,0.012013
7.1177,2.4217,0.71468,0.02231,-0.02231,0.016169
6.9648,2.5409,0.71496,0.012483,-0.012541,0.021456
6.8172,2.6676,0.71602,0.0055912,-0.0071194,0.029609
6.676,2.8001,0.71735,0.002075,-0.0049179,0.042151
6.5534,2.9336,0.71838,-0.0014769,-0.0032167,0.067584
7.5733,1.9161,0.58489,0.065403,-0.20633,0.0069467
7.7064,2.0578,0.58204,0.024631,-0.1991,-0.0054139
7.5683,2.1955,0.5819,0.050259,-0.16004,-0.00052015
7.4128,2.31,0.58034,0.036817,-0.075482,0.0036175
