"Points:0","Points:1","Points:2","U:0","U:1","U:2"
8.4327,6.6446,1.7106,0,0,0
8.4366,6.3907,1.9748,0,0,0
8.4442,6.1326,2.2465,0,0,0
8.4609,5.8685,2.5297,0,0,0
8.5224,5.5806,2.7796,0,0,0
8.2282,5.8908,2.7659,0,0,0
8.2029,6.1379,2.5036,0,0,0
8.2009,6.3933,2.231,0,0,0
8.2007,6.6468,1.9641,0,0,0
8.2004,6.8964,1.7046,0,0,0
8.2002,7.1431,1.45,0,0,0
8.2002,7.3884,1.1953,0,0,0
8.2003,7.6332,0.93522,0,0,0
8.2003,7.8778,0.66635,0,0,0
8.2013,8.1223,0.38832,0,0,0
8.2212,8.3668,0.12359,0,0,0
11.519,5.4296,0.20523,0,0,0
11.263,5.5814,0.11582,0,0,0
11.272,5.4605,0.4379,0,0,0
11.014,5.8549,0.10465,0,0,0
11.018,5.6356,0.3801,0,0,0
11.021,5.4832,0.69596,0,0,0
10.767,6.126,0.10192,0,0,0
10.768,5.8772,0.3527,0,0,0
10.77,5.6782,0.66644,0,0,0
10.77,5.4917,0.9504,0,0,0
10.52,6.3906,0.10078,0,0,0
10.52,6.1338,0.34016,0,0,0
10.521,5.908,0.63784,0,0,0
10.522,5.6978,0.93546,0,0,0
10.521,5.4944,1.2012,0,0,0
10.273,6.6465,0.10021,0,0,0
10.272,6.3915,0.33452,0,0,0
10.272,6.1492,0.61723,0,0,0
10.273,5.9282,0.91598,0,0,0
10.273,5.7052,1.1947,0,0,0
10.273,5.495,1.45,0,0,0
10.026,6.8964,0.099951,0,0,0
10.024,6.6452,0.33189,0,0,0
10.022,6.3971,0.60588,0,0,0
10.022,6.1633,0.89817,0,0,0
10.023,5.9376,1.1853,0,0,0
10.025,5.7069,1.45,0,0,0
10.026,5.4943,1.6988,0,0,0
9.7782,7.1431,0.099905,0,0,0
9.7748,6.8949,0.33095,0,0,0
9.7703,6.6461,0.60087,0,0,0
9.7676,6.4039,0.88589,0,0,0
9.7688,6.171,1.1762,0,0,0
9.7726,5.9395,1.45,0,0,0
9.7766,5.7045,1.7052,0,0,0
9.7789,5.4915,1.9496,0,0,0
9.5296,7.3885,0.10003,0,0,0
9.5236,7.1421,0.33125,0,0,0
9.5155,6.8942,0.60003,0,0,0
9.5092,6.6481,0.88081,0,0,0
9.508,6.4077,1.1694,0,0,0
9.513,6.1714,1.45,0,0,0
9.5208,5.9348,1.714,0,0,0
9.5278,5.6962,1.9641,0,0,0
9.5316,5.4829,2.2041,0,0,0
9.2781,7.6332,0.10034,0,0,0
9.2686,7.3879,0.3328,0,0,0
9.256,7.1413,0.60296,0,0,0
9.2451,6.8942,0.88302,0,0,0
9.2398,6.6487,1.1681,0,0,0
9.2434,6.4061,1.45,0,0,0
9.2541,6.1648,1.7213,0,0,0
9.267,5.9224,1.9814,0,0,0
9.2781,5.6757,2.2328,0,0,0
9.284,5.4601,2.462,0,0,0
9.021,7.8778,0.10077,0,0,0
9.0066,7.6331,0.33608,0,0,0
8.9896,7.3875,0.61069,0,0,0
8.9753,7.1409,0.89202,0,0,0
8.9675,6.8939,1.1729,0,0,0
8.9679,6.6469,1.45,0,0,0
8.9764,6.4,1.723,0,0,0
8.9918,6.1523,1.9919,0,0,0
9.0104,5.9002,2.2566,0,0,0
9.0273,5.6331,2.5188,0,0,0
9.0371,5.429,2.6945,0,0,0
8.7552,8.1224,0.10124,0,0,0
