Points:0,Points:1,Points:2,U:0,U:1,U:2
5.2455,1.3625,0.93626,1.59135e-06,7.1175e-06,-1.47885e-07
5.4217,1.5621,0.94281,1.13825e-06,7.953e-06,-2.5744e-07
3.8563,0.0806,0.73873,4.62395e-06,1.40445e-07,-1.15175e-08
4.0561,0.26868,0.72801,4.6012e-06,2.6669e-07,-1.53395e-08
4.2574,0.48799,0.71558,4.6057e-06,1.09385e-06,-3.61355e-08
4.458,0.71248,0.7054,4.5009e-06,1.83755e-06,-4.2375e-08
4.6565,0.93541,0.70097,4.3962e-06,3.1348e-06,-5.2755e-08
4.8533,1.1514,0.70403,4.01065e-06,4.7129e-06,-9.0775e-08
5.0498,1.3592,0.71249,3.79125e-06,6.671e-06,-1.1838e-07
5.2465,1.5608,0.72323,1.99005e-06,8.91e-06,-2.94335e-07
5.4224,1.7587,0.73294,1.38945e-06,9.903e-06,-5.0755e-07
3.6578,0.081269,0.525,4.7926e-06,4.27055e-08,1.013e-08
3.8565,0.27471,0.50828,4.8497e-06,1.4203e-07,2.01355e-08
4.0558,0.50083,0.49447,4.99365e-06,7.7625e-07,3.8488e-09
4.2553,0.7253,0.48493,5.024e-06,1.40495e-06,-1.93485e-09
4.4543,0.94262,0.48034,5.079e-06,2.56165e-06,-5.9935e-09
4.653,1.1532,0.47994,5.0855e-06,4.03895e-06,-6.662e-09
4.8518,1.3585,0.48357,4.74135e-06,5.996e-06,-3.34615e-08
5.0511,1.5597,0.49137,4.58785e-06,8.4075e-06,-4.02335e-08
5.2501,1.7582,0.50232,2.43295e-06,1.1284e-05,-3.5354e-07
5.4247,1.9553,0.51618,1.69015e-06,1.2636e-05,-6.655e-07
3.4595,0.082737,0.3049,4.72335e-06,-2.7654e-08,-5.251e-09
3.6578,0.28531,0.27915,4.8608e-06,4.4964e-08,-1.14285e-08
3.8563,0.5193,0.27197,5.1385e-06,4.9174e-07,-1.9788e-08
4.0548,0.74164,0.26831,5.315e-06,9.7745e-07,-2.4684e-08
4.2534,0.95392,0.26646,5.5635e-06,1.92135e-06,-3.5594e-08
4.4521,1.1596,0.26578,5.7895e-06,3.16775e-06,-5.3485e-08
4.6511,1.3612,0.26615,5.949e-06,4.9245e-06,-6.3065e-08
4.8512,1.5604,0.2675,5.6675e-06,7.27e-06,-1.04475e-07
5.0529,1.7582,0.26999,5.642e-06,1.01955e-05,-1.09425e-07
5.2565,1.9552,0.27435,2.95235e-06,1.38865e-05,-5.923e-07
